A Forest Giant,"['Race: Forest Giant', 'Class: Warrior', 'Level: 20', 'Zone: Warsliks Woods', 'Location: 17% @ (-957, 1087)', 'AC: 149', 'HP: 600 (0)', 'Damage per hit: 1  - 40', 'Attacks per round: 1 (100%)', 'Special: See Invis, See Hide']",https://wiki.project1999.com/A_Forest_Giant
A Forest Giant Ancient,"['Race: Forest Giant', 'Class: Warrior', 'Level: 42+? (see discussion)', 'Zone: Burning Woods', 'Location: 10% @ (1272, 1172)?', 'AC: 292', 'HP: 5000ish (2)', 'Damage per hit: 34  - 126', 'Attacks per round: 2 (91%)', 'Special: See Invis, See Hide']",https://wiki.project1999.com/A_Forest_Giant_Ancient
A Forest Giant Arbor,"['Race: Forest Giant', 'Class: Warrior', 'Level: 38', 'Zone: Firiona Vie', 'Location: 15% @ (2438, -2953), (2360, -2922)', 'AC: 266', 'HP: 1824 (1)', 'Damage per hit: 15  - 76', 'Attacks per round: 2 (92%)', 'Special: See Invis, See Hide']",https://wiki.project1999.com/A_Forest_Giant_Arbor
A Forest Giant Evergreen,"['Race: Forest Giant', 'Class: Warrior', 'Level: 22-27', 'Zone: Warsliks Woods', 'Location: See Discussion', 'AC: 188', 'HP: 936 (1)', 'Damage per hit: 1  - 52', 'Attacks per round: 1 (100%)', 'Special: See Invis, See Hide']",https://wiki.project1999.com/A_Forest_Giant_Evergreen
A Forest Giant Greenwood,"['Race: Forest Giant', 'Class: Warrior', 'Level: 19 - 23', 'Zone: Warsliks Woods', 'Location: 15% @ (-957, 1087), 15% @ (-502, 820)', 'AC: 142', 'HP: 551 (0)', 'Damage per hit: 1 - 48', 'Attacks per round: 1 (100%)', 'Special: See Invis, See Hide']",https://wiki.project1999.com/A_Forest_Giant_Greenwood
A Forest Giant Sapling,"['Race: Forest Giant', 'Class: Warrior', 'Level: 17-19', 'Zone: Warsliks Woods', 'Location: 17% @ (-951, 1335), 17% @ (491, 4181)', 'AC: 129', 'HP: 459 (0)', 'Damage per hit: 1  - 40', 'Attacks per round: 1 (100%)', 'Special: See Invis, See Hide']",https://wiki.project1999.com/A_Forest_Giant_Sapling
A Forest Giant Verdant,"['Race: Forest Giant', 'Class: Warrior', 'Level: 38-42', 'Zone: Burning Woods', 'Location: See Discussion', 'AC: 292', 'HP: ~3400 (2)', 'Damage per hit: 34  - 126', 'Attacks per round: 2 (91%)', 'Special: See Invis, See Hide']",https://wiki.project1999.com/A_Forest_Giant_Verdant
A Forsaken Revenant,"['Race: Elf Vampire', 'Class: Enchanter, Magician', 'Level: 51', 'Zone: Plane of Hate', 'Location: Various', 'AC: 350', 'HP: 10870 (4)', 'Damage per hit: 74  - 203', 'Attacks per round: 2 (84%)', 'Special: Immune to Flee, See Invis']",https://wiki.project1999.com/A_Forsaken_Revenant
A Forsaken Revenant Pet,"['Race: Pet', 'Class: Warrior', 'Level:\xa0??', 'Zone: Plane of Hate', 'Location: Various', 'AC:\xa0???', 'HP:\xa0???? (?)', 'Damage per hit:\xa0??  -\xa0???', 'Attacks per round:\xa0? (??%)', 'Special: None']",https://wiki.project1999.com/A_Forsaken_Revenant_Pet
A frantic kerran,"['Race: Kerra', 'Class: Rogue', 'Level: 19', ""Zone: Erud's Crossing"", 'Location: 100% @ (33, 3165)', 'AC: 86', 'HP: 551 (0)', 'Damage per hit: 1  - 42', 'Attacks per round: 1 (100%)', 'Special: See Hide']",https://wiki.project1999.com/A_frantic_kerran
A Freed Soul,"['Race:', 'Class: Warrior', 'Level: 1', 'Zone: Kaesora', 'Location: Spawns during Enchanter Epic', 'AC: 12', 'HP: 1 (0)', 'Damage per hit: 1 - 6', 'Attacks per round: 1 (100%)', 'Special: Fast Cast 500pt aoe nukes.']",https://wiki.project1999.com/A_Freed_Soul
A frenzied ape,"['Race: Gorilla', 'Class: Warrior', 'Level: 36-39', 'Zone: Emerald Jungle', 'Location: Need Info', 'AC:', 'HP: ()', 'Damage per hit:', 'Attacks per round: ()', 'Special: None']",https://wiki.project1999.com/A_frenzied_ape
A frenzied bull shark,"['Race: Shark', 'Class: Warrior', 'Level: 32', 'Zone: Kedge Keep', 'Location: 25% @ (-118, -103)', 'AC: 283', 'HP: 1344 (1)', 'Damage per hit: 13  - 64', 'Attacks per round: 2 (93%)', 'Special: None']",https://wiki.project1999.com/A_frenzied_bull_shark
A frenzied ghoul,"['Race: Froglok Ghoul', 'Class: Warrior', 'Level: 42', 'Zone: Lower Guk', 'Location: 8% @ Various', 'Respawn Time: 28 min', 'AC: 364', 'HP: 6350 (2)', 'Damage per hit: 34  - 126', 'Attacks per round: 2 (91%)', 'Special: Immune to Flee, See Invis, Sees through IVU']",https://wiki.project1999.com/A_frenzied_ghoul
A frenzied gnawer,"['Race:\xa0?', 'Class: Warrior', 'Level: 37', 'Zone: Kaesora', 'Location:\xa0?', 'AC:\xa0?', 'HP: 1500 (?)', 'Damage per hit:\xa0?', 'Attacks per round:\xa0? (?)', 'Special:\xa0?']",https://wiki.project1999.com/A_frenzied_gnawer
A frenzied gorilla,"['Race: Gorilla', 'Class: Warrior', 'Level: 36-39', 'Zone: Emerald Jungle', 'Location: Need Info', 'AC:', 'HP: ()', 'Damage per hit:', 'Attacks per round: ()', 'Special: None']",https://wiki.project1999.com/A_frenzied_gorilla
A frenzied leech,"['Race:', 'Class: Warrior', 'Level: 31-34', 'Zone: Emerald Jungle', 'Location: Need Info', 'AC:', 'HP: ()', 'Damage per hit:', 'Attacks per round: ()', 'Special: None']",https://wiki.project1999.com/A_frenzied_leech
A frenzied tiger,"['Race:', 'Class: Warrior', 'Level: 31-38', 'Zone: Emerald Jungle', 'Location: Need Info', 'AC:', 'HP: ()', 'Damage per hit:', 'Attacks per round: ()', 'Special: None']",https://wiki.project1999.com/A_frenzied_tiger
A Frenzied Velium Broodling,"['Race: Giant Spider', 'Class: Rogue', 'Level: 47', ""Zone: Velketor's Labyrinth"", 'Location: 8% @ (410, 70)', 'AC: 405', 'HP: 13000 (10)', 'Damage per hit: 38  - 155', 'Attacks per round: 2 (90%)', 'Special:']",https://wiki.project1999.com/A_Frenzied_Velium_Broodling
A Frenzied Velium Stalker,"['Race: Giant Spider', 'Class: Rogue', 'Level: 47', ""Zone: Velketor's Labyrinth"", 'Location: 34% @ (485, 75)', 'AC: 405', 'HP: 5119 (5)', 'Damage per hit: 38  - 141', 'Attacks per round: 2 (90%)', 'Special: See Hide']",https://wiki.project1999.com/A_Frenzied_Velium_Stalker
A freshwater shark,"['Race: Shark', 'Class: Warrior', 'Level: 17', 'Zone: Lake Rathetear', 'Location: 100% @ (3143, -70), 100% @ (2026, 565)', 'AC: 129', 'HP: 459 (0)', 'Damage per hit: 1  - 34', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_freshwater_shark
A Frightfinger,"['Race: Reanimated Hand', 'Class: Wizard', 'Level: 51', 'Zone: Plane of Fear', 'Location: 15% @ (-331, -1071), 15% @ (-322, -1133)', 'AC: 350', 'HP: 11750 (5)', 'Damage per hit: 75  - 203', 'Attacks per round: 2 (84%)', 'Special: See Invis']",https://wiki.project1999.com/A_Frightfinger
A frightful chest,"['Race: Mimic', 'Class: Warrior', 'Level: 60', 'Zone: Plane of Hate', 'Location: 5% @ (-120, 471)', 'AC: 409', 'HP: 13000 (10)', 'Damage per hit: 93  - 225', 'Attacks per round: 2 (80.3125%)', 'Special: None']",https://wiki.project1999.com/A_frightful_chest
A Froglok,"['Race: Froglok', 'Class: Warrior', 'Level: 3', 'Zone: Innothule Swamp', 'Location: Various', 'AC: 45', 'HP: 56 (0)', 'Damage per hit: 1  - 8', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok
A Froglok Apprentice,"['Race: Froglok', 'Class: Shaman', 'Level: 6', 'Zone: Upper Guk', 'Location: 10% @ (459, 179), (301, 76)', 'AC: 72', 'HP: 96 (0)', 'Damage per hit: 1  - 12', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Apprentice
A Froglok Bok Knight,"['Race: Old Froglok', 'Class: Warrior', 'Level: 44', 'Zone: Lower Guk', 'Location: 20% @ (-105, 22), 20% @ (-84, 8), 20% @ (-126, 8)', 'AC: 381', 'HP: 2376 (2)', 'Damage per hit: 35  - 136', 'Attacks per round: 2 (90%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Bok_Knight
A Froglok Bounder,"['Race: Old Froglok Ghoul', 'Class: Warrior', 'Level: 8', 'Zone: Swamp of No Hope', 'Location: Need Info', 'AC: 71', 'HP: 144 (0)', 'Damage per hit: 1  - 16', 'Attacks per round: (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Bounder
A froglok crusader,"['Race: Old Froglok', 'Class: Paladin', 'Level: 42', 'Zone: Lower Guk', 'Location: 3% @ (231, -595)', 'AC: 364', 'HP: 2184 (1)', 'Damage per hit: 34  - 126', 'Attacks per round: 2 (91%)', 'Special: None']",https://wiki.project1999.com/A_froglok_crusader
A froglok fisher,"['Race: Froglok', 'Class: Warrior', 'Level: 5', 'Zone: Swamp of No Hope', 'Location: 100% @ (2948, 1745), 100% @ (779, 2625), 100% @ (-648, 3308), 100% @ (-538, 2351)', 'AC: 23', 'HP: 75 (0)', 'Damage per hit: 1  - 14', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_froglok_fisher
A Froglok Fisherman,"['Race: Old Froglok', 'Class: Warrior', 'Level: 4-6', 'Zone: Innothule Swamp', 'Location: See Discussion', 'AC: 51', 'HP: 208 (0)', 'Damage per hit: 1  - 10', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Fisherman
A Froglok Forager,"['Race: Old Froglok', 'Class: Warrior', 'Level: 6', 'Zone: Innothule Swamp', 'Location: See Discussion', 'AC: 58', 'HP: 250 (0)', 'Damage per hit: 1  - 12', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Forager
A Froglok Gaz Knight,"['Race: Old Froglok', 'Class: Warrior', 'Level: 18', 'Zone: Upper Guk', 'Location: See Discussion', 'AC: 169', 'HP: 504 (0)', 'Damage per hit: 1  - 36', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Gaz_Knight
A Froglok Gaz Shaman,"['Race: Old Froglok', 'Class: Shaman', 'Level: 16', 'Zone: Upper Guk, Swamp of No Hope', 'Location: See Discussion', 'AC: 153', 'HP: 416 (0)', 'Damage per hit: 1  - 32', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Gaz_Shaman
A Froglok Gaz Squire,"['Race: Old Froglok', 'Class: Warrior', 'Level: 17', 'Zone: Upper Guk', 'Location: 12% @ (594, 179)', 'AC: 161', 'HP: 459 (0)', 'Damage per hit: 1  - 34', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Gaz_Squire
A Froglok Gaz Warrior,"['Race: Old Froglok', 'Class: Warrior', 'Level: 16 - 17', 'Zone: Upper Guk', 'Location: See Discussion', 'AC: 161', 'HP: 459 (0)', 'Damage per hit: 1  - 34', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Gaz_Warrior
A Froglok Guard,"['Race: Old Froglok', 'Class: Warrior', 'Level: 4-6, ~12', 'Zone: Innothule Swamp, Upper Guk', 'Location: See Discussion', 'AC:', 'HP: (0)', 'Damage per hit:', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Guard
A froglok guk knight,"['Race: Old Froglok', 'Class: Warrior', 'Level: 47', 'Zone: Lower Guk', 'Location: 20% @ (-105, 22), 20% @ (-126, 8)', 'AC: 197', 'HP: 7239 (5)', 'Damage per hit: 5  - 128', 'Attacks per round: 2 (90%)', 'Special: None']",https://wiki.project1999.com/A_froglok_guk_knight
A froglok guk shaman,"['Race: Froglok', 'Class: Shaman', 'Level: 46-49', 'Zone: Lower Guk', 'Location: 3% @ (-105, 22)', 'Respawn Time: 28 min', 'AC: Unknown', 'HP: Unknown (Unknown)', 'Damage per hit: Unknown', 'Attacks per round: Unknown (90%)', 'Special: None']",https://wiki.project1999.com/A_froglok_guk_shaman
A froglok herbalist,"['Race: Old Froglok', 'Class: Shaman', 'Level: 43', 'Zone: Lower Guk', 'Location: 25% @ (18, -260)', 'AC: 373', 'HP: 2279 (1)', 'Damage per hit: 34  - 129', 'Attacks per round: 2 (90%)', 'Special: See Invis, See Hide']",https://wiki.project1999.com/A_froglok_herbalist
A Froglok Idealist,"['Race: Old Froglok', 'Class: Shaman', 'Level: 20', 'Zone: Upper Guk', 'Location: 25% @ (582, -60)', 'AC: 186', 'HP: 600 (0)', 'Damage per hit: 1  - 44', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Idealist
A froglok kor shaman,"['Race: Old Froglok', 'Class: Shaman', 'Level: 42', 'Zone: Lower Guk', 'Location: 100% @ (-133, -26)', 'AC: 177', 'HP: 2490 (1)', 'Damage per hit: 23  - 80', 'Attacks per round: 2 (91%)', 'Special: See Invis, See Hide']",https://wiki.project1999.com/A_froglok_kor_shaman
A Froglok Necromancer,"['Race: Froglok', 'Class: Necromancer', 'Level: 10', 'Zone: Upper Guk', 'Location: 100% @ (163, 161)', 'AC: 104', 'HP: 200 (0)', 'Damage per hit: 1  - 20', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Necromancer
A Froglok Neophyte,"['Race: Old Froglok', 'Class: Shaman', 'Level: 10', 'Zone: Upper Guk', 'Location: 7% @ (385, 28)', 'AC: 104', 'HP: 200 (0)', 'Damage per hit: 1  - 20', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Neophyte
A Froglok Noble,"['Race: Froglok', 'Class: Enchanter', 'Level: 40', 'Zone: Lower Guk', 'Location: 50% @ (375, -150)', 'AC: 348', 'HP: 2000 (1)', 'Damage per hit: 32  - 120', 'Attacks per round: 2 (91%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Noble
A Froglok Nokta Shaman,"['Race: Old Froglok', 'Class: Shaman', 'Level: 27', 'Zone: Upper Guk', 'Location: 17% @ (1269, 627)', 'AC: 243', 'HP: 999 (0)', 'Damage per hit: 1  - 54', 'Attacks per round: 2 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Nokta_Shaman
A Froglok Novice,"['Race: Old Froglok', 'Class: Shaman', 'Level: 9', 'Zone: Upper Guk', 'Location: 4% @ (21, 23), 4% @ (501, 162), 4% @ (327, -63), 4% @ (327, 178), 4% @ (317, 85), 4% @ (191, 190)', 'AC: 96', 'HP: 171 (0)', 'Damage per hit: 1  - 18', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Novice
A froglok outlander,"['Race: Old Froglok', 'Class: Warrior', 'Level: 18', 'Zone: Swamp of No Hope', 'Location: 20% @ (836, -2879), (817, -2889)', 'AC: 136', 'HP: 504 (0)', 'Damage per hit: 1  - 36', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_froglok_outlander
A Froglok Priest,"['Race: Old Froglok', 'Class: Cleric', 'Level: 24', 'Zone: Upper Guk', 'Location: 100% @ (1104, 331)', 'AC: 218', 'HP: 816 (0)', 'Damage per hit: 1  - 48', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Priest
A Froglok Realist,"['Race: Old Froglok', 'Class: Shaman', 'Level: 22', 'Zone: Upper Guk', 'Location: 20% @ (267, -146)', 'AC: 202', 'HP: 704 (0)', 'Damage per hit: 1  - 44', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Realist
A Froglok Scryer,"['Race: Froglok', 'Class: Enchanter', 'Level: 21', 'Zone: Upper Guk', 'Location: 17% @ (244, -465)', 'AC: 194', 'HP: 651 (0)', 'Damage per hit: 1  - 42', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Scryer
A Froglok Sentinel,"['Race: Old Froglok', 'Class: Warrior', 'Level: 8', 'Zone: Upper Guk', 'Location: 4% @ (21, 23), 4% @ (115, -331), 4% @ (401, 72), 4% @ (161, 181), 4% @ (412, 111), 4% @ (327, 178), 4% @ (230, 150)', 'AC: 88', 'HP: 144 (0)', 'Damage per hit: 1  - 16', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Sentinel
A Froglok Sentry,"['Race: Old Froglok', 'Class: Warrior', 'Level: 6', 'Zone: Upper Guk', 'Location: See Discussion', 'AC: 72', 'HP: 96 (0)', 'Damage per hit: 1  - 12', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Sentry
A Froglok Shin Knight,"['Race: Old Froglok', 'Class: Warrior', 'Level: 30 - 31', 'Zone: Upper Guk, Lower Guk', 'Location: Various', 'AC: 275', 'HP: 1271 (1)', 'Damage per hit: 13  - 62', 'Attacks per round: 2 (93%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Shin_Knight
A Froglok Shin Shaman,"['Race: Old Froglok', 'Class: Shaman', 'Level: 19', 'Zone: Upper Guk', 'Location: 10% @ (202, 166), 10% @ (1095, 321), 10% @ (1427, 286), 10% @ (1105, 313)', 'AC: 178', 'HP: 551 (0)', 'Damage per hit: 1  - 38', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Shin_Shaman
A Froglok Shin Warrior,"['Race: Old Froglok', 'Class: Warrior', 'Level: 25', 'Zone: Lower Guk', 'Location: 10% @ (-5, 288), 10% @ (286, -77), 10% @ (1285, 629)', 'AC: 226', 'HP: 875 (1)', 'Damage per hit: 1  - 50', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Shin_Warrior
A Froglok Shinta Warrior,"['Race: Old Froglok', 'Class: Warrior', 'Level: 26', 'Zone: Upper Guk', 'Location: 25% @ (1424, 344)', 'AC: 234', 'HP: 936 (1)', 'Damage per hit: 1  - 52', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Shinta_Warrior
A froglok skipper,"['Race: Froglok', 'Class: Warrior', 'Level: 4', 'Zone: Swamp of No Hope', 'Location:', 'AC: 45', 'HP: 56 (0)', 'Damage per hit: 1  - 8', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_froglok_skipper
A Froglok Slave,"['Race: Froglok', 'Class: Warrior', 'Level: 3', 'Zone: Lower Guk', 'Location: Various', 'AC: 48', 'HP: 39 (0)', 'Damage per hit: 1  - 6', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Slave
A froglok slave,"['Race: Old Froglok', 'Class: Warrior', 'Level: 2', 'Zone: East Cabilis, also in Chardok?', 'Location: Cab: 100% @ (1144, -284), (1151, -300), (1148, -294)', 'AC: 32', 'HP: 24 (0)', 'Damage per hit: 1  - 4', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_froglok_slave
A Froglok Summoner,"['Race: Old Froglok', 'Class: Magician', 'Level: 28', 'Zone: Upper Guk', 'Location: 17% @ (1104, 266)', 'AC: 251', 'HP: 1064 (0)', 'Damage per hit: 11  - 56', 'Attacks per round: 2 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Summoner
A froglok tactician,"['Race: Old Froglok', 'Class: Wizard', 'Level: 45', 'Zone: Lower Guk', 'Location: 25% @ (-76, -22)28 min timer.', 'AC: 389', 'HP: 2475 (1)', 'Damage per hit: 36  - 135', 'Attacks per round: 2 (90%)', 'Special: See Invis, See Hide']",https://wiki.project1999.com/A_froglok_tactician
A froglok tad,"['Race: Old Froglok Tadpole', 'Class: Warrior', 'Level: 1', 'Zone: Upper Guk, Innothule Swamp, The Feerrott, Swamp of No Hope', 'Location: Various', 'AC: 25', 'HP: 42 (0)', 'Damage per hit: 1  - 2', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_froglok_tad
A Froglok Tal Shaman,"['Race: Old Froglok', 'Class: Shaman', 'Level: 34', 'Zone: Upper Guk', 'Location: 15% @ (-5, 288)', 'AC: 299', 'HP: 1496 (1)', 'Damage per hit: 14  - 68', 'Attacks per round: 2 (92%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Tal_Shaman
A Froglok Ton Knight,"['Race: Old Froglok', 'Class: Warrior', 'Level: 23 - 25', 'Zone: Upper Guk', 'Location: See Discussion', 'AC: 226', 'HP: 875 (1)', 'Damage per hit: 1  - 50', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Ton_Knight
A Froglok Ton Shaman,"['Race: Old Froglok', 'Class: Shaman', 'Level: 19', 'Zone:', 'Location: See Discussion', 'AC: 178', 'HP: 551 (0)', 'Damage per hit: 1  - 38', 'Attacks per round: 1 (100%)', 'Special: See Invis, See Hide']",https://wiki.project1999.com/A_Froglok_Ton_Shaman
A Froglok Ton Warrior,"['Race: Old Froglok', 'Class: Warrior', 'Level: 21', 'Zone: Upper Guk', 'Location: 5% @ (352, 191), 5% @ (132, 262), 5% @ (339, -64), 5% @ (1184, 201)', 'AC: 194', 'HP: 651 (0)', 'Damage per hit: 1  - 42', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Ton_Warrior
A Froglok Tonta Knight,"['Race: Old Froglok', 'Class: Warrior', 'Level: 28', 'Zone: Upper Guk', 'Location: 20% @ (612, -48)', 'AC: 251', 'HP: 1064 (1)', 'Damage per hit: 11  - 56', 'Attacks per round: 2 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Tonta_Knight
A Froglok Tuk Knight,"['Race: Old Froglok', 'Class: Warrior', 'Level: 15', 'Zone: Upper Guk', 'Location: See Discussion', 'AC: 145', 'HP: 375 (0)', 'Damage per hit: 1  - 30', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Tuk_Knight
A Froglok Tuk Shaman,"['Race: Old Froglok', 'Class: Shaman', 'Level: 13', 'Zone: Upper Guk', 'Location: 6% @ (505, -63), 6% @ (398, -231)', 'AC: 129', 'HP: 299 (0)', 'Damage per hit: 1  - 26', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Tuk_Shaman
A Froglok Tuk Warrior,"['Race: Old Froglok', 'Class: Warrior', 'Level: 11', 'Zone: Upper Guk, Swamp of No Hope', 'Location: See Discussion', 'AC: 113', 'HP: 231 (0)', 'Damage per hit: 1  - 22', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Tuk_Warrior
A Froglok Urd Shaman,"['Race: Old Froglok', 'Class: Shaman', 'Level: 37', 'Zone:', 'Location: 50% @ (465, -514), 50% @ (302, -363), 50% @ (350, -73), 50% @ (216, -466)', 'AC: 324', 'HP: 1739 (1)', 'Damage per hit: 14  - 74', 'Attacks per round: 2 (92%)', 'Special: See Invis, See Hide']",https://wiki.project1999.com/A_Froglok_Urd_Shaman
A froglok vis knight,"['Race: Old Froglok', 'Class: Warrior', 'Level: 33', 'Zone: Lower Guk', 'Location: 100% @ (224, -87), 100% @ (1073, 268), 100% @ (953, -331), 100% @ (915, 133), 100% @ (256, -432)', 'AC: 140', 'HP: 1419 (1)', 'Damage per hit: 13  - 70', 'Attacks per round: 2 (93%)', 'Special: None']",https://wiki.project1999.com/A_froglok_vis_knight
A froglok vis shaman,"['Race: Old Froglok', 'Class: Shaman', 'Level: 24', 'Zone: Upper Guk', 'Location: 33% @ (102, 314), 33% @ (141, 275), 33% @ (340, -117), 33% @ (1405, 535)', 'AC: 103', 'HP: 816 (0)', 'Damage per hit: 1  - 52', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_froglok_vis_shaman
A Froglok Wan Knight,"['Race: Old Froglok', 'Class: Warrior', 'Level: 36', 'Zone: Lower Guk', 'Location: 50% @ (294, -62), 50% @ (256, -432), 50% @ (206, -448)', 'AC: 316', 'HP: 1656 (1)', 'Damage per hit: 14  - 72', 'Attacks per round: 2 (92%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Wan_Knight
A froglok witch doctor,"['Race: Old Froglok', 'Class: Shaman', 'Level: 11', 'Zone: Upper Guk', 'Location: 33% @ (501, 162), 33% @ (459, -19), 33% @ (408, -199), 33% @ (467, -280)', 'AC: 113', 'HP: 231 (0)', 'Damage per hit: 1  - 26', 'Attacks per round: 1 (100%)', 'Special: None']",https://wiki.project1999.com/A_froglok_witch_doctor
A Froglok Yun Priest,"['Race: Old Froglok', 'Class: Cleric', 'Level: 38', 'Zone: Lower Guk', 'Location: 17% @ (207, -431)', 'AC: 332', 'HP: 1824 (1)', 'Damage per hit: 15  - 76', 'Attacks per round: 2 (92%)', 'Special: None']",https://wiki.project1999.com/A_Froglok_Yun_Priest
A Froglok Yun Shaman,"['Race: Old Froglok', 'Class: Shaman', 'Level: 36 - 41', ""Zone: Trakanon's Teeth"", 'Location: (-1900,1200)', 'AC: 316', 'HP: 1656 (1)', 'Damage per hit: 14  - 72', 'Attacks per round: 2 (92%)', 'Special: See Invis, See Hide']",https://wiki.project1999.com/A_Froglok_Yun_Shaman
A frost familiar,"['Race: Drake', 'Class: Warrior', 'Level: 39', 'Zone: Tower of Frozen Shadow', 'Location: 100% @ (396, 8)', 'AC: 172', 'HP: 3100 (1)', 'Damage per hit: 16  - 82', 'Attacks per round: 2 (91%)', 'Special: None']",https://wiki.project1999.com/A_frost_familiar
A Frost Giant,"['Race: Frost Giant', 'Class: Warrior', 'Level: 35', 'Zone: Eastern Wastes', 'Location: See Discussion', 'AC: 246', 'HP: 1575 (1)', 'Damage per hit: 14  - 112\nDamage per bash\xa0: 21 - 27', 'Attacks per round: 2 (92%)', 'Special: Unstunable']",https://wiki.project1999.com/A_Frost_Giant
A Frost Giant Berserker,"['Race: Frost Giant', 'Class: Warrior', 'Level: 37-38', 'Zone: Kael Drakkel, Great Divide', 'Location: 20% @ (-792, 1555)', 'AC: 324', 'HP: 8800 (1)', 'Damage per hit: 14  - 74\nDamage per kick\xa0: 16 - 17\nDamage per bash\xa0: 15 - 21', 'Attacks per round: 2 (92%)', 'Special: Unstunnable']",https://wiki.project1999.com/A_Frost_Giant_Berserker
A frost giant captain,"['Race: Frost Giant', 'Class: Warrior', 'Level: 43 ~ 45', 'Zone: Eastern Wastes', 'Location: In  Frost Giant Fortress', 'AC: 298', 'HP: ~8000 (2)', 'Damage per hit: 34  - 109', 'Attacks per round: (90%)', 'Special: Unstunable']",https://wiki.project1999.com/A_frost_giant_captain
A frost giant commoner,"['Race: Frost Giant', 'Class: Shaman', 'Level: 33', 'Zone: Kael Drakkel', 'Location: 33% @ (180, 933), (-284, 1163), (248, 944), (339, 1263)', 'AC: 291', 'HP: 1419 (1)', 'Damage per hit: 13  - 66', 'Attacks per round: 2 (93%)', 'Special: Unstunnable']",https://wiki.project1999.com/A_frost_giant_commoner
A Frost Giant Elite,"['Race: Frost Giant', 'Class: Warrior', 'Level: 34-44', 'Zone: Iceclad Ocean, Great Divide', 'Location: 100% @ (-4665, 8895), 100% @ (-4328, 8900)', 'AC: 253', 'HP: 1350-1650 (IC), 6500 (GD) (1)', 'Damage per hit: 14  - 140\nDamage per kick\xa0: 22 - 27\nDamage per bash\xa0: 20 - 30', 'Attacks per round: 2 (92%)', 'Special: Unstunnable']",https://wiki.project1999.com/A_Frost_Giant_Elite
